Code depot;Article;Designation;Rangement;Stock reel;Stock mini;Mini à commander;Maxi à commander;Cde cli en cours;Cde four en cours;Prix unitaire de vente;Prix unitaire d'achat;Numeros de serie;Famille article;Autre designation;Fournisseurs;Code fournisseur;Référence fournisseur;Code famille fournisseur
000;A22062;CONNECTEUR 4PTS FEM - KIT COMPLET VW  33 X 17   - 4D0971994;21E10;4;0;0;0;0;0;25;1,02;;CONNECTEUR;PAS EGAL A A20704;A22062*E117*;E117;1005005696773967;BCA
000;A22063;CONTACT MALE  16AWG  Weidmüller - 1651550000;;0;0;0;0;0;0;2,5;0,78;;CONNECTEUR;;A22063*E45*;E45;281-2284-ND;BCA
000;A22064;Kit joint pompe ADBLUE pour Euro 6 MAN 81.15403-6150 81154036150;1A09;5;0;0;0;0;0;0;12,84;;MECANIQUE;;A22064*E117*;E117;1005006887441571;BCA
000;A22065;CONN MALE 3PTS M8 DIN HARTING - 21021511305;8E10;5;0;0;0;0;0;0;8,7;;CONNECTEUR;;;;;
000;A22066;CLAVIER ELASTOMERE SUP MAILLEUX MX 540978;5D06;4;0;0;0;0;0;0;35;;MECANIQUE;;A22066*F344*;F344;540978;BCA
000;A22067;CONN MALE 5PTS AMPHENOL - 97-3107A-16S-8P - TAILLE 16 S;;0;0;0;0;0;0;56,5;22,49;;;;A22067*E46*;E46;654-973107A16S8P;BCA
000;A22068;EMBASE IDC POUR NAPPE 26PTS WURTH 690207102672;15G26;2;0;0;0;0;0;0;1,42;;CONNECTEUR;;;;;
000;A22069;TRANSISTOR MOSFET IRFS7437TRL7PP CMS;11H31;3;0;0;0;0;0;0;1,96;;ACTIF;;;;;
000;A2207;(VOIR A6068)RELAIS 12VDC - ND012/01CD/YH119;;0;0;0;0;0;0;17,06;2,2;;RELAIS;TYPE 1203 ETANCHE - FIDJITSU ND012;A2207*E46*;E46;FRL274ND012/01CD-A;BCA
000;A22070;CONN FEM 2PTS MCP 6.3/4.8K TE CONN - 1-1564542-1;;0;0;0;0;0;0;11,16;1,46;;CONNECTEUR;CONTACT A22071;A22070*E46*;E46;571-1-1564542-1;BCA
000;A22071;CONTACT FEM MCP 6.3 /4.8K TE CONNECTIVITY - 1-1241418-3 -;;0;0;0;0;0;0;3,1;1,75;;CONNECTEUR;POUR CONN A22070;A22071*E45*;E45;17-1-1241418-3CT-ND;BCA
000;A22072;JOINT JAUNE  MCP TE CONNECTIVITY AMP -963245-1 -;;0;0;0;0;0;0;1,23;0,23;;CONNECTEUR;POUR CONTACT A22071;A22072*E45*;E45;17-963245-1-ND;BCA
000;A22073;CONTACT  FEM /CI SOURIAU-SUNBANK / EATON RC20M12E84K;18C03;37;0;0;0;0;0;2,99;1,57;;CONNECTEUR;;A22073*F40*;F40;2344374;BCA
000;A22074;EMBASE WR-FPC 22PTS CONTACT DESSUS WYRTH 686122188622;15E23;3;0;0;0;0;0;0;1,91;;CONNECTEUR;;;;;
000;A22075;RELAIS 1NO  5V HF165FD/5-HY1TF  HONGFA;19A03;3;0;0;0;0;0;0;2,15;;RELAIS;;A22075*F80*;F80;1762902;BCA
000;A22076;BOUTON POUSSOIR ON-OFF 22.5mm MP2 ROUGE ABB - 1SFA611101R1001 MP2-10R;;0;0;0;0;0;0;25,5;5,75;;BOUTON;NOIR MP2-10B - BLEU MP2-10L;A22076*F80*;F80;2374949;BCA
000;A22077;CONN FEM 29PTS NOIR LEAVYSEAL (KIT COMPLET) TE CONN - 1-1823402-1;;0;0;0;0;0;0;65;25,61;;CONNECTEUR;;A22077*E117*;E117;1005004970432337;BCA
000;A22078;CONN FEM 29PTS GRIS LEAVYSEAL (KIT COMPLET) TE CONN - 2-1823402-1;;0;0;0;0;0;0;65;39,08;;CONNECTEUR;;A22078*E117*;E117;1005007018267998;BCA
000;A22079;EMBASE MALE 35PTS BLANC SERIE AMPSEAL  AMP - 1-776163-2;14M09;6;0;0;0;0;0;0;13,5;;CONNECTEUR;CP A6366;A22079*E46*;E46;571-1-776163-2;BCA
000;A2208;CI MICROCONTROLEUR PR10-5.7 BAUER;4B09;0;0;0;1;0;0;0;10;;ACTIF;PLUS FOURNIS PAR NORTOFT;;;;
000;A22080;EMBASE MALE 35PTS GRIS SERIE AMPSEAL  AMP - 1-776163-4;14J10;2;0;0;0;0;0;0;16,61;;CONNECTEUR;CP A19376;A22080*E46*;E46;571-1-776163-4;BCA
000;A22081;EMBASE MALE 2PTS DT DEUSTCH - DT04-2P-L012;;0;0;0;0;0;0;9,26;4,26;;CONNECTEUR;CP A0024;A22081*E46*;E46;571-DT04-2P-L012;BCA
000;A22083;COUVERCLE 2 PIVOTS HARTING- 09300165412 -;;0;0;0;0;0;0;24,42;14,42;;CONNECTEUR;;A22083*E45*;E45;1195-09300165412-ND;BCA
000;A22084;Oscillateur Epson 50MHz 7x5x1.4mm EPSON Q3309CA40004912;13L08;4;0;0;0;0;0;0;3,71;;ACTIF;;A22084*F80*;F80;4785301;BCA
000;A22085;CI MT48LC16M16A2P-6A IT:G TR  DRAM SDRAM 256M 16MX16 TSOP ;11J27;10;0;0;0;0;0;0;4,28;;ACTIF;;A22085*E46*;E46;340-128327-REEL ;BCA
000;A22086;CI SCH3114I-NU  RAM 256 octets / ROM 2KO BOITIER VTQFP128;11J27;4;0;0;0;0;0;0;12,37;;ACTIF;;A22086*F40*;F40;2775007;BCA
000;A22087;CORPS DE BOUTON POUSSOIR SIEMENS - 3SB29080AA -;;0;0;0;0;0;0;38;11,36;;BOUTON;;A22087*E46*;E46;982-3SB29080AA;BCA
000;A22088;BOUTON POUSSOIR ARRET D URGENCE SIEMENS - 3SB20001AC01 -;;0;0;0;0;0;0;89;23,86;;BOUTON;;A22088*F80*;F80;2669543;BCA
000;A22089;CONTACTEUR BLK  SPST NC 10A POUR BOUTON POUSSOIR SIEMENS - 3SB24040C -;;0;0;0;0;0;0;29,91;7,43;;BOUTON;;A22089*F80*;F80;6129898;BCA
000;A2209;CI 93LC56 ASN CMS SOIC8;12J21;6;1;2;3;0;0;0;0,2;;ACTIF;;A2209*E46*;E46;579-93LC56ASN;BCA
000;A22090;CONN FEM/MALE 2PTS NOIR SWP (COMPLET) YAZAKI - 7123–1424-40;;23;0;0;0;0;0;25;1;;CONNECTEUR;ANTIBROUILLARD ;A22090*E117*;E117;1005005302191582;BCA
000;A22093;RELAIS 24V GEN PURPOSE SPDT 10A 24V TE CONN 7-1393273-8;19E06;6;0;0;0;0;0;0;5,74;;RELAIS;;A22093*E45*;E45;PB2472-ND;BCA
000;A22094;CI SC900715AFC-SI   QFP80;11G29;9;0;0;0;0;0;0;10,52;;ACTIF;;A22094*E117*;E117;1005004926542976;BCA
000;A22096;"AFF 7"" TCG070WVLPEANN-AN30 ";3D06;1;0;0;0;0;0;0;219;;OPTO-ELECT;;A22096*E117*;E117;4000292239941;BCA
000;A22097;CI  FM24W256-G  SOIC8;11K27;6;0;0;0;0;0;0;4,89;;ACTIF;;A22097*F40*;F40;2077752;BCA
000;A22098;CAPOT 2 TROUS FIXATION TAILLE 3A  M20 - 1 LEVIER  HARTING - 1920003125;;0;0;0;0;0;0;35;14,91;;CONNECTEUR;;A22098*F40*;F40;2842406;BCA
000;A22099;MICRORUPTEUR  A POUSSOIR  COSSE 6.3 mm  EF831613  CROUZET - 83161338;;0;0;0;0;0;0;25;2,95;;COMMUT;;A22099*F80*;F80;1616713;BCA
000;A2210;CI 93LC56B-I/SN CMS SOIC8;12J21;9;1;3;4;0;0;0;0,29;;ACTIF;;;;;
000;A22100;CABLE 5X1.5MM² 4+T OLFLEX CLASSIC ;;0;0;0;0;0;0;4,1;2,1;;CABLE;;A22100*F38*;F38;LAP00100664;BCA
000;A22101;Interrupteur tactile Bourns CMS, 1NO avec Bouton-poussoir 7914J-1-000;16T19;5;0;0;0;0;0;0;0;;COMMUT;;A22101*F80*;F80;2231639;BCA
000;A22102;CONN FEM 8PTS NOIR TOYOTA SERIE TS025 (COMPLET) SUMITOMO - 6189-1240;20D10;8;0;0;0;0;0;25;2,02;;CONNECTEUR;;A22102*E117*;E117;1005002900537298;BCA
000;A22103;"AFF 160x32 3.9"" J/V 5V ST7920 122x44mm WINSTAR - WG16032D5-YYH-N#T ";3E05;5;0;0;0;0;0;0;21;;OPTO-ELECT;;;;;
000;A22104;DALLE TACTILE 5 FILS 228x174mm LYKK ETRONIC T1049-5RB006N-0A18R0-080FB;;0;0;0;0;0;0;0;125;;MONITEUR;;A22104*E164*;E164;;CNI
000;A22105;DALLE TACTILE 4 FILS 211x126mm TILLET / HAGUE - 1302-250 BTTI;;0;0;0;0;0;0;0;135;;MONITEUR;;A22105*E164*;E164;VPS20306177;CNI
000;A22106;CONN FEM 4PTS MICRO-FIT MOLEX - 43645-0400;8J03;4;0;0;0;0;0;0;0,33;;CONNECTEUR;;A22106*F80*;F80;4476776;BCA
000;A22107;CONN FEM 6PTS NOIR MX150 MUSTANG MOLEX - 33471-6001;;0;0;0;0;0;0;25;1,29;;CONNECTEUR;;A22107*E46*;E46;538-33471-6001;BCA
000;A22108;CONN FEM 4PTS TRIM TRIO SOURIAU - UT06104SH;;0;0;0;0;0;0;68,09;28,57;;CONNECTEUR;;A22108*F80*;F80;557941;BCA
000;A22109;CONTACT FEM SOURIAU 16-20 AWG - RC16M23K;18D03;6;0;0;0;0;0;2,3;0,9;;CONNECTEUR;;A22109*F80*;F80;2732901;BCA
000;A2211;(A2209)CI 93LC56 A CMS SOIC8;;0;0;0;0;0;0;0;1,24;;ACTIF;NE PLUS ACHETER;A2211*F40*;F40;1207992;BCA
000;A22110;=A18984;;0;0;0;0;0;0;33;18,7;;CONNECTEUR;;A22110*F80*;F80;5100953;BCA
000;A22111;CAPSULE BOUTON VERT E-PILOT S;16O23;5;0;0;0;0;0;0;7;;BOUTON;;A22111*F344*;F344;579997;BCA
000;A22112;CAPSULE BOUTON BLEU E-PILOT S;16O23;4;0;0;0;0;0;0;7;;BOUTON;;A22112*F344*;F344;579998;BCA
000;A22113;CAPSULE BOUTON NOIR E-PILOT S;16O23;5;0;0;0;0;0;0;7;;BOUTON;;A22113*F344*;F344;579999;BCA
000;A22115;CAPTEUR INDUCTIF M8 PNP NO CABLE 8M IP67+LED;6A05;2;0;0;0;0;0;0;32,35;;CAPTEUR;PORTEE 2mm - EQUIVALENT SICK : IME08-02BPSZW5K;;;;
000;A22116;CONN FEM 26PTS CODE A (COMPLET) TE CONN - 1-2112035-1;;0;0;0;0;0;0;90;23,14;;CONNECTEUR;;;;;
000;A22117;"AFF TFT LCD 5"" NAVIGATION GPS NIRO - COG-VLUK7016-201";;1;0;0;0;0;0;0;73,67;;OPTO-ELECT;;A22117*E117*;E117;1005006870507144;BCA
000;A22118;EMBASE PLASTIQUE PG11 HAN 3A  AVEC LEVIER  HARTING - 09200030220;;0;0;0;0;0;0;28;9,65;;;;A22118*F80*;F80;1147734;BCA
000;A22119;CONN FEM 2PTS MCON 1.2 CODE A  BLEU TE CONN - 1-2203769-1;;0;0;0;0;0;0;16;1,44;;CONNECTEUR;;A22119*E46*;E46;571-1-2203769-1;BCA
000;A2212;CI 93C46B/P;12L20;31;10;50;100;0;0;9,04;0,34;;ACTIF;;A2212*F40*;F40;1084337;BCA
000;A22120;CAPOT 2PTS AVEC COUDE  MCON    TE CONNECTIVITY - 2272169-1;;0;0;0;0;0;0;3,5;0,72;;CONNECTEUR;;A22120*E46*;E46;571-2272169-1;BCA
000;A22121;CONN PRISE SECTEUR FEMELLE 2+T 16A NEUTRIK - NAC3FX-W-TOP -;;0;0;0;0;0;0;21,17;7,63;;CONNECTEUR;;A22121*F80*;F80;1974992;BCA
000;A22122;CONN PRISE SECTEUR MALE 2+T 230V 16A LEGRAND - 0 504 45 -;;0;0;0;0;0;0;23,81;10,36;;CONNECTEUR;;A22122*F80*;F80;7001094;BCA
000;A22123;CONN FEM 96PTS CTS 1.2 CODE E PRECABLE DELPHI - 13964572;;0;0;0;0;1;1;150;44,45;;CONNECTEUR;;A22123*E117*;E117;1005003598416043;BCA
000;A22124;CONNECTEUR 96PTS FEM  OCS 1.2 - KIT COMPLET -  DELPHI - 13964569;;0;0;0;0;0;0;90;26,99;;;;A22124*E117*;E117;1005005202994775;BCA
000;A22125;VENTILATEUR SANYO - 9BMB24P2H01 -97X33MM 24V DC 0.55A;;0;0;0;0;0;0;49,5;30,42;;MOTEUR;;A22125*F80*;F80;1919312;BCA
000;A22126;EMBASE  4PTS MALE SOURIAU - UT00104PH6 - ;;0;0;0;0;0;0;38,87;18,87;;;CP A22108;A22126*E45*;E45;SOU2010-ND;BCA
000;A22127;CONTACT MALE 16-20 AWG SOURIAU - RM16M23D28 -;;0;0;0;0;0;0;4,96;2,94;;CONNECTEUR;CP A22109;A22127*E45*;E45;SOU1238-ND;BCA
000;A22128;Ci Inverseur ROHM BU4S584G2-TR SSOP-5;11H25;3;0;0;0;0;0;0;0;;;;A22128*F40*;F40;2342759;BCA
000;A22129;ENCODEUR 62AG11-L0-060C;13J26;1;0;0;0;0;0;0;0;;PASSIF;;A22129*E45*;E45;GH7556-ND;BCA
000;A2213;CI 93LC46 BSN CMS SOIC8;12M20;78;20;100;200;0;0;0;0,22;;ACTIF;;A2213*E45*;E45;93LC46B-I/SN-ND;BCA
000;A22131;CONTACT FEM   8 / 10mm² POWERPACK LV1000 APTIV - 13675583;;0;0;0;0;0;0;16;3,94;;CONNECTEUR;;A22131*E46*;E46;829-13675583;BCA
000;A22132;AFF WG240128B-TMI-VZ#  ;;0;0;0;0;0;0;0;59,32;;OPTO-ELECT;;A22132*E117*;E117;1005007187733844;BCA
000;A22133;CONN FEM 4PTS POUR PHARE COBO - 30160649701;;0;0;0;0;0;0;27;11,34;;CONNECTEUR;;A22133*F416*;F416;30160649701;BCA
000;A22135;CAPTEUR REED DE PROXIMITE 500Ma LITTELFUSE - 59135-020 - ;;0;0;0;0;0;0;18,06;4,61;;CAPTEUR;;A22135*F40*;F40;1608133;BCA
000;A22136;RELAIS AUTOMOBILE PANASONIC - CA1-DC12V-N - SPDT 20A 12V;;0;0;0;0;0;0;10,4;4,09;;RELAIS;;A22136*E45*;E45;255-2725-ND;BCA
000;A22137;CI SQJ992EP-T1_GE3 MOSFET Dual N-Channel 60V PowerPAK-SO-8-4 ;11H25;10;0;0;0;0;0;0;1,02;;ACTIF;;A22137*E46*;E46;78-SQJ992EP-T1_GE3 ;BCA
000;A22138;MOTEUR PAS A PAS MERLO P34 SEI-MOT10-D;2A03;3;0;0;0;0;0;0;24,23;;MOTEUR;;A22138*E194*;E194;SEI-MOT10-D;BCA
000;A22139;DIODE DE REDRESSEMENT  1N4001-T 50V 1A / 1V 30A ;;0;0;0;0;0;0;1,6;0,06;;PASSIF;;A22139*F40*;F40;1843694;BCA
000;A2214;PANNE CARTOUCHE TOURNEVIS 60° 1mm - SFP-BVL10;1A13;4;0;2;2;0;0;0;14,25;;OUTILLAGE;;A2214*E46*;E46;745-SFP-BVL10;BCA
000;A22142;CABLE DROIT MALE FEM M12 5PTS 20METRES MURR - 7000-40041-6152000;;0;0;0;0;0;0;45;18,43;;CABLE;;A22142*F490*;F490;7000-40041-6152000;BCA
000;A22143;CI MCP79410-I/SN CMS;11H29;4;0;0;0;0;0;0;0;;PASSIF;;A22143*F80*X5;F80;7263949;BCA
000;A22144;CI SN74AHC1G32DBVR CMS;11H29;4;0;0;0;0;0;0;0;;PASSIF;;A22144*F40*X5;F40;3120315;BCA
000;A22145;Inter tactile  CMS, SPST, 6 x 6 x 5mm, Bouton Poussoir 4-1437565-1;16S22;14;0;0;0;0;0;0;0;;COMMUT;;A22145*F80*;F80;4791508;BCA
000;A22146;POTENTIOMETRE 10KOHMS 10 TOURS TT ELECTRONICS - 7286R10KL.25;;0;0;0;0;0;0;66,39;33,37;;;DIAM 6.35MM LG 12.7MM 2W 5%;A22146*F40*;F40;1520669;BCA
000;A22147;CONN FEM 48PTS NOIR PC CMC GAUCHE CINCH - 64320-1311;;0;0;0;0;0;0;28;11,95;;CONNECTEUR;;A22147*E46*;E46;538-64320-1311;BCA
000;A22148;MODULE AUTOMATE M3 12VDC CROUZET - 88970045 -;;0;0;0;0;0;0;0;170;;RELAIS;;A22148*F80*;F80;6149842;BCA
000;A22149;Condensateur tantale, CMS, 33µF, 20V c.c., Vishay 293D336X9020D2TE3;11A26;9;0;0;0;0;0;0;0;;PASSIF;;A22149*F80*;F80;2525210;BCA
000;A2215;CI 93C66 WMN6P 512 x 8 bits SOIC8;12L21;22;10;20;50;0;0;0;0,24;;ACTIF;;A2215*F40*;F40;9882758;BCA
000;A22152;INSERT FEM 2PTS 82A 1kV MC MODULAR EPIC - 10345100 / MCS-HC 2;;0;0;0;0;0;0;38;11,79;;CONNECTEUR;CP A20291;A22152*F80*;F80;6673581;BCA
000;A22154;Cellule photoconductive PHOTONIX NSL-19M51;11G30;2;0;0;0;0;0;0;0,95;;CAPTEUR;;;;;
000;A22155;CONN FEM 40PTS C-Grid III MOLEX - 90142-0040;14L16;4;0;0;0;0;0;0;1,9;;CONNECTEUR;;;;;
000;A22158;Relais 24VDC HF49FD-024-1H11;19H08;8;0;0;0;0;0;0;7;;RELAIS;;A22158*F403*;F403;B0CQVGT7WT;BCA
000;A22159;CI BGA MCIMX6S6AVM08AC IC ARM® Cortex®-A9 Microprocessor IC i.MX6S 1;;2;0;0;0;0;0;0;14;;ACTIF;;;;;
000;A2216;CI 93LC86 ISN CMS SOIC8;12K21;9;4;5;10;0;0;0;1,06;;ACTIF;;A2216*F40*;F40;1196821;BCA
000;A22160;AFF ST101AH002NN0N;2B03;3;0;0;0;0;0;0;100;;OPTO-ELECT;;;;;
000;A22161;VARIATEUR REGULATEUR D'INTENSITE 0 A 2A . 12VDC 30W;7C02;1;0;0;0;0;0;36,69;6,99;;ACTIF;;A22161*F403*;F403;B09PG3CG3S;BCA
000;A22162;CI LM2676SD-5.0/NOPB BOITIER VSON-14 ;11F30;5;0;0;0;0;0;0;5,87;;ACTIF;;A22162*E46*;E46;926-LM2676SD-5.0NOPB;BCA
000;A22163;CONTACT FEM DCS 6.3   (2.5 - 4 mm2)  APTIV - 60040051-L;;0;0;0;0;2;2;4,5;1,25;;CONNECTEUR;EGAL  A21812;A22163*E46*;E46;829-60040051-L;BCA
000;A22165;FACE AFFICHEUR TDB VOGELE ERGOPLUS;5C05;4;0;0;0;0;0;0;64,4;;CLAVIER;;;;;
000;A22166;FACE DROITE TDB VOGELE ERGOPLUS 3 (VERSION BOUTON WARNING);5C05;1;0;0;0;0;0;0;80;;CLAVIER;;;;;
000;A22167;FACE DROITE TDB VOGELE ERGOPLUS --> SUPER 3000-2;5C05;4;0;0;0;0;0;0;64,4;;CLAVIER;;;;;
000;A22168;RELAIS 12V 20/30A AVEC DIODE 5 BROCHES - RL.35012D;19H02;8;0;0;0;0;0;28,89;2,89;;RELAIS;;A22168*F200*;F200;RL.35012D;BCA
000;A22169;FACE GAUCHE TDB VOGELE ERGOPLUS --> SUPER 3000-2;5C05;4;0;0;0;0;0;0;64,4;;CLAVIER;;;;;
000;A2217;POT P11 47K AXE 6.5MM VISHAY - P11VYD47K;;0;0;0;0;0;0;0;6;;PASSIF;£  NE PAS RACHETER £    COMMANDE PAR 30 OBLIGATOIRE;A2217*F7*;F7;ZPR11VYD47K;BCA
000;A22170;PCB ADAPTATION CONNECTEUR A21949;;12;0;0;0;0;0;0;1;;CARTELEC;;A22170*E247*;E247;;
000;A22171;Diode Schottky RF, Une, 30 V, 3 A, 450 mV, 190 pF, SMD;11A26;4;0;0;0;0;0;0;0;;PASSIF;;A22171*F40*;F40;3869973;BCA
000;A22172;EMBASE FEM 4PTS 44A TRIM TRIO SOURIAU - UTS7183G1SNPT;;0;0;0;0;0;0;39,53;18,93;;CONNECTEUR;CP A22173;A22172*E46*;E46;649-UTS7183G1SNPT;BCA
000;A22173;CONN MALE 4PTS 44A TRIM TRIO SOURIAU - UTS6JC183G1P;;0;0;0;0;0;0;65,89;37,6;;CONNECTEUR;CP A22172;A22173*E46*;E46;649-UTS6JC183G1P;BCA
000;A22174;CAPOT DROIT CONN 3 BROCHES BOSCH NC12/NW10 ABB - CI12-BC3;;0;0;0;0;0;0;6,5;0,68;;CONNECTEUR;;A22174*E84*;E84;CI12-BC3;BCA
000;A22176;JOINT CARTER ACTIONNEUR CVT;2C04;43;0;0;0;0;0;0;5,13;;MECANIQUE;;;;;
000;A22177;CI FDS4559  SOIC8;;0;0;0;0;0;0;0;0,83;;ACTIF;;A22177*E46*;E46;512-FDS4559;BCA
000;A22178;CONN FEM 8PTS DIN C091 BINDER/AMPHENOL - C091-11D008-001-2;9F02;1;0;0;0;0;0;0;0;;CONNECTEUR;;A22178*E46*;E46; 523-C09111D0080012 ;BCA
000;A2218;POT 1 KOHMS VISHAY - 3310C-001-102L;19K02;7;0;0;0;0;0;11,54;1,9;;PASSIF;;F80*;;;
000;A22180;CONN MALE 4PTS GT150 METRIPACK DELPHI - 15487755 ;;0;0;0;0;0;0;7,14;3,52;;CONNECTEUR;CP A20523;A22180*E46*;E46;829-15487755;BCA
000;A22181;CARTE MICROSD 1GB Cactus Technologies - KS1GRIT-803M;;-1;0;0;0;0;0;0;19,75;;CARTELEC;POUR ILOT PULVE;A22181*F80*;F80;2858345;BCA
000;A22182;CI IL300-F  DIP8;11J30;10;0;0;0;0;0;0;7,93;;ACTIF;;A22182*E46*;E46;782-IL300-F;BCA
000;A22183;CABLE RALLONGE 5M  M12 8PTS MALE/FEM ;;0;0;0;0;0;0;69,21;29,08;;CABLE;;A22183*F80*;F80;2500707;BCA
000;A22184;CARTE HL420 MAIN BOARD;;0;0;0;0;0;0;0;147;;CARTELEC;;A22184*E23*;E23;SCE2SMPG5302;CNI
000;A22185;EMBASE MALE 21PTS LEAVYSEAL TE CONN - 1-2112162-1;;0;0;0;0;0;0;25;11,76;;CONNECTEUR;CONTACT A15778;A22185*E46*;E46;571-1-2112162-1;BCA
000;A22186;CI AIC1652GS SOP-8 CMS;12H17;3;0;0;0;0;0;0;0;;ACTIF;;A22186*E117*;E117;AIC1652GS;BCA
000;A22187;INTER A BASCULE ON-OFF-ON BIPOLAIRE DPDT 20A E-SWITCH - RVW46D1100;;0;0;0;0;0;0;28;6,43;;COMMUT;;A22187*E45*;E45;EG4787-ND;BCA
000;A22188;CI BGA IT:G D9MHX DDR2  MT47H64M8CF-25E  FBGA60Ball;;5;0;0;0;0;0;0;8,65;;ACTIF;;A22188*E117*;E117;4000930076204;BCA
000;A22189;DIODE VS-20ETS08-M3 20A, 800V, TO-220AC;11F07;10;0;0;0;0;0;0;0,68;;ACTIF;;A22189*F80*;F80;7003706;BCA
000;A2219;POT 10 KOHMS VISHAY - 3310C-001-103L;19K14;2;2;5;10;0;0;18,08;2,54;;PASSIF;£££££££££INFO££££££ - ACC A14735 & A14736;A2219*F80*;F80;5220439;BCA
000;A22190;CLAVIER HAULOTTE ;;0;0;0;0;0;20;0;0;;CLAVIER;;;;;
000;A22195;BOUCHON FEMELLE TAILLE 18 AMPHENOL - AHDC06-18;;0;0;0;0;0;0;12,61;2,65;;CONNECTEUR;;A22195*E45*;E45;889-2565-ND;BCA
000;A22196;RONDELLE FREIN EVENTAIL M12;;50;0;0;0;0;0;0;0,4;;MECANIQUE;;A22196*F403*;F403;B08H56J89F;BCA
000;A22197;RESISTANCE 0.22OHM 1218 CMS;LFR;90;0;0;0;0;0;0;0;;;;A22197*F40*;F40;1377033;BCA
000;A22198;CONDENSATEUR ELECTROLYTIQUE 100uF 50V 125°C;2EB24;70;0;0;0;0;0;0;0,68;;;VISHAY MAL219051101E3;A22198*E46*;E46;594-MAL219051101E3;BCA
000;A22199;MOSFET CANAL N FDS4559;11H31;12;0;0;0;0;0;0;0,71;;;;A22199*E46*;E46;512FDS4559;BCA
000;A2220;CI U6050B CMS SOIC20;12H25;9;0;2;3;0;0;0;3,55;;ACTIF;;;;;
000;A22201;ACTIVATION LOGICIEL IDC5 PLUS OHW AGRI - AGU006;;0;0;0;0;0;1;625;625;;DOCS;;A22201*F243*;F243;AGU006;BCA
000;A22202;BOUCHON MALE 2PTS 120 OHMS DT NOIR - DT04-2P-RT24;;1;0;0;0;0;0;35;20,15;;CONNECTEUR;CP A21865+A22032;A22202*E46*;E46;571-DT04-2P-RT24;BCA
000;A22203;BOUTON-POUSSOIR Série TX Momentané Led Bleu IXP3S1BM;16N02;1;0;0;0;0;0;0;0;;;;;;;
000;A22206;Résistances bobinées 22OHMS 10W YAGEO SQP10AJB-22R;2EB24;8;0;0;0;0;0;0;0;;PASSIF;;;;;
000;A22207;CONN MALE 4PTS GRIS PRECABLE Compact BOSCH  - 1928404635;;0;0;0;0;0;0;29,8;8,75;;CONNECTEUR;CP A21868;A22207*E84*;E84;1928404635-PT ;BCA
000;A22208;CI ICE2A280ZXKLA1  DIP8;11F31;10;0;0;0;0;0;0;4,43;;ACTIF;;A22208*E46*;E46;726-ICE2A280ZXKLA1 ;BCA
000;A2221;CI U6052B CMS SOIC24 TEMIC;12J25;10;4;14;14;0;0;0;4,76;;ACTIF;;A2221*F372*;F372;372673691665;BCA
000;A22212;HAUT PARLEUR 8 OHMS 2W 40mm DIAM ;18Z22;4;0;0;0;0;0;0;2;;CAPTEUR;;A22212*E117*;E117;1005005376301547;BCA
000;A22213;CONN MALE 8PTS M12 COUDE CODE A TE CONN - T4113002081-000;;0;0;0;0;0;0;26;9,98;;CONNECTEUR;CP A4708/A13786;A22213*E45*;E45;A133900-ND;BCA
000;A22214;PILE LITHIUM BATON 3.6V 3V6 AA 2.6A SAFT - LS14500 (NON RECHARGEABLE);;0;0;0;0;0;0;26,03;8,69;;ENERGIE;;A22214*F40*;F40;1282764;BCA
000;A22215;CI MB90F349CA BOITIER QFP;;1;0;0;0;0;0;0;22,31;;ACTIF;;;;;
000;A22217;Inductance bobinée CMS 100µH SLF7032T-101MR45-2PF   7x7x3.2mm;;0;0;0;0;0;0;0;0,16;;ACTIF;;A22217*F80*;F80;7412983;BCA
000;A22218;INTER CONTACTEUR 30 VDC 100mA SPDT PANASONIC - ASQ10618 -;;0;0;0;0;0;0;19,61;5,61;;COMMUT;;A22218*E46*;E46;769-ASQ10618;BCA
000;A2222;CI U6052BA DIP18;12K25;7;5;20;50;0;0;0;10;;ACTIF;;A2222*F117*;F117;U6052BA;BCA
000;A22221;AFFICHEUR MERCEDES W205 CLASSE C A2059000441;2D01;1;0;0;0;0;0;0;328;;OPTO-ELECT;£ INFO £;;;;
000;A22222;"AFF 5.7"" QVGA  T-55265GD057J-LW-AKN ";ATTENTE BUREAU BCA;1;0;0;0;0;0;0;0;;OPTO-ELECT;;;;;
000;A22223;AFF WB240128B-SMI-V;ATTENTE BUREAU BCA;1;0;0;0;0;0;0;0;;OPTO-ELECT;;;;;
000;A22224;AFF 128X64 LCM12864FV10 ECRAN BLEU 21 BROCHES;ATTENTE BUREAU BCA;1;0;0;0;0;0;0;0;;OPTO-ELECT;;;;;
000;A22225;AFF WDG0151-TMI-V WINSTAR 20 BROCHES ECRAN BLEU;ATTENTE BUREAU BCA;1;0;0;0;0;0;0;0;;OPTO-ELECT;;;;;
000;A22226;AFF EG2401S-ER;ATTENTE BUREAU BCA;1;0;0;0;0;0;0;0;;OPTO-ELECT;;;;;
000;A22227;CI V85081B50 5.0 V 250 mA  D2PAK;RMA;30;0;0;0;0;180;0;4;;ACTIF;;A22227*F372*;F372;;BCA
000;A22228;NAPPE 126PTS POUR Alfa Romeo 164 air-conditioning SEPFLAT17    ;15C24;1;0;1;2;0;0;0;0;;CABLE;LIEBHERR LITRONIC;;;;
000;A22229;AFF DEM128064HSYH-PY;ATTENTE BUREAU BCA;1;0;0;0;0;0;0;0;;OPTO-ELECT;;;;;
